review_id,user_id,product_id,review_text,rating,timestamp,label
58,58,0,review sample 58 with generic restaurant feedback text,3.0,2010-01-03 10:00:00,0
59,59,0,review sample 59 with generic restaurant feedback text,3.0,2010-01-03 11:00:00,0
60,60,0,review sample 60 with generic restaurant feedback text,3.0,2010-01-03 12:00:00,0
61,61,0,review sample 61 with generic restaurant feedback text,3.0,2010-01-03 13:00:00,0
62,62,0,review sample 62 with generic restaurant feedback text,3.0,2010-01-03 14:00:00,0
63,63,0,review sample 63 with generic restaurant feedback text,3.0,2010-01-03 15:00:00,0
64,64,0,review sample 64 with generic restaurant feedback text,3.0,2010-01-03 16:00:00,0
65,65,0,review sample 65 with generic restaurant feedback text,3.0,2010-01-03 17:00:00,0
66,66,0,review sample 66 with generic restaurant feedback text,3.0,2010-01-03 18:00:00,0
67,67,0,review sample 67 with generic restaurant feedback text,3.0,2010-01-03 19:00:00,0
68,68,0,review sample 68 with generic restaurant feedback text,3.0,2010-01-03 20:00:00,0
69,69,0,review sample 69 with generic restaurant feedback text,3.0,2010-01-03 21:00:00,0
70,70,0,review sample 70 with generic restaurant feedback text,3.0,2010-01-03 22:00:00,0
71,71,0,review sample 71 with generic restaurant feedback text,3.0,2010-01-03 23:00:00,0
72,72,0,review sample 72 with generic restaurant feedback text,3.0,2010-01-04 00:00:00,0
73,73,0,review sample 73 with generic restaurant feedback text,3.0,2010-01-04 01:00:00,0
74,74,0,review sample 74 with generic restaurant feedback text,3.0,2010-01-04 02:00:00,0
75,75,0,review sample 75 with generic restaurant feedback text,3.0,2010-01-04 03:00:00,0
76,76,0,review sample 76 with generic restaurant feedback text,3.0,2010-01-04 04:00:00,0
77,77,0,review sample 77 with generic restaurant feedback text,3.0,2010-01-04 05:00:00,0
78,78,0,review sample 78 with generic restaurant feedback text,3.0,2010-01-04 06:00:00,0
79,79,0,review sample 79 with generic restaurant feedback text,3.0,2010-01-04 07:00:00,0
80,80,0,review sample 80 with generic restaurant feedback text,3.0,2010-01-04 08:00:00,0
81,81,0,review sample 81 with generic restaurant feedback text,3.0,2010-01-04 09:00:00,0
82,82,0,review sample 82 with generic restaurant feedback text,3.0,2010-01-04 10:00:00,0
83,83,0,review sample 83 with generic restaurant feedback text,3.0,2010-01-04 11:00:00,0
84,84,0,review sample 84 with generic restaurant feedback text,3.0,2010-01-04 12:00:00,0
85,85,0,review sample 85 with generic restaurant feedback text,3.0,2010-01-04 13:00:00,0
86,86,0,review sample 86 with generic restaurant feedback text,3.0,2010-01-04 14:00:00,0
87,87,0,review sample 87 with generic restaurant feedback text,3.0,2010-01-04 15:00:00,0
88,88,0,review sample 88 with generic restaurant feedback text,3.0,2010-01-04 16:00:00,0
89,89,0,review sample 89 with generic restaurant feedback text,3.0,2010-01-04 17:00:00,0
90,90,0,review sample 90 with generic restaurant feedback text,3.0,2010-01-04 18:00:00,0
91,91,0,review sample 91 with generic restaurant feedback text,3.0,2010-01-04 19:00:00,0
92,92,0,review sample 92 with generic restaurant feedback text,3.0,2010-01-04 20:00:00,0
93,93,0,review sample 93 with generic restaurant feedback text,3.0,2010-01-04 21:00:00,0
94,94,0,review sample 94 with generic restaurant feedback text,3.0,2010-01-04 22:00:00,0
95,95,0,review sample 95 with generic restaurant feedback text,3.0,2010-01-04 23:00:00,0
96,96,0,review sample 96 with generic restaurant feedback text,3.0,2010-01-05 00:00:00,0
97,97,0,review sample 97 with generic restaurant feedback text,3.0,2010-01-05 01:00:00,0
98,98,0,review sample 98 with generic restaurant feedback text,3.0,2010-01-05 02:00:00,0
99,99,0,review sample 99 with generic restaurant feedback text,3.0,2010-01-05 03:00:00,0
100,100,0,review sample 100 with generic restaurant feedback text,3.0,2010-01-05 04:00:00,0
101,101,0,review sample 101 with generic restaurant feedback text,3.0,2010-01-05 05:00:00,0
102,102,0,review sample 102 with generic restaurant feedback text,3.0,2010-01-05 06:00:00,0
103,103,0,review sample 103 with generic restaurant feedback text,3.0,2010-01-05 07:00:00,0
104,104,0,review sample 104 with generic restaurant feedback text,3.0,2010-01-05 08:00:00,0
105,105,0,review sample 105 with generic restaurant feedback text,3.0,2010-01-05 09:00:00,0
106,106,0,review sample 106 with generic restaurant feedback text,3.0,2010-01-05 10:00:00,0
107,107,0,review sample 107 with generic restaurant feedback text,3.0,2010-01-05 11:00:00,0
108,108,0,review sample 108 with generic restaurant feedback text,3.0,2010-01-05 12:00:00,0
109,109,0,review sample 109 with generic restaurant feedback text,3.0,2010-01-05 13:00:00,0
110,110,0,review sample 110 with generic restaurant feedback text,3.0,2010-01-05 14:00:00,0
111,111,0,review sample 111 with generic restaurant feedback text,3.0,2010-01-05 15:00:00,0
112,112,0,review sample 112 with generic restaurant feedback text,3.0,2010-01-05 16:00:00,0
113,113,0,review sample 113 with generic restaurant feedback text,3.0,2010-01-05 17:00:00,0
114,114,0,review sample 114 with generic restaurant feedback text,3.0,2010-01-05 18:00:00,0
115,115,0,review sample 115 with generic restaurant feedback text,3.0,2010-01-05 19:00:00,0
116,116,0,review sample 116 with generic restaurant feedback text,3.0,2010-01-05 20:00:00,0
117,117,0,review sample 117 with generic restaurant feedback text,3.0,2010-01-05 21:00:00,0
118,118,0,review sample 118 with generic restaurant feedback text,3.0,2010-01-05 22:00:00,0
119,119,0,review sample 119 with generic restaurant feedback text,3.0,2010-01-05 23:00:00,0
120,120,0,review sample 120 with generic restaurant feedback text,3.0,2010-01-06 00:00:00,0
121,121,0,review sample 121 with generic restaurant feedback text,3.0,2010-01-06 01:00:00,0
122,122,0,review sample 122 with generic restaurant feedback text,3.0,2010-01-06 02:00:00,0
123,123,0,review sample 123 with generic restaurant feedback text,3.0,2010-01-06 03:00:00,0
124,124,0,review sample 124 with generic restaurant feedback text,3.0,2010-01-06 04:00:00,0
125,125,0,review sample 125 with generic restaurant feedback text,3.0,2010-01-06 05:00:00,0
126,126,0,review sample 126 with generic restaurant feedback text,3.0,2010-01-06 06:00:00,0
127,127,0,review sample 127 with generic restaurant feedback text,3.0,2010-01-06 07:00:00,0
128,128,0,review sample 128 with generic restaurant feedback text,3.0,2010-01-06 08:00:00,0
129,129,0,review sample 129 with generic restaurant feedback text,3.0,2010-01-06 09:00:00,0
130,130,0,review sample 130 with generic restaurant feedback text,3.0,2010-01-06 10:00:00,0
131,131,0,review sample 131 with generic restaurant feedback text,3.0,2010-01-06 11:00:00,0
132,132,0,review sample 132 with generic restaurant feedback text,3.0,2010-01-06 12:00:00,0
133,133,0,review sample 133 with generic restaurant feedback text,3.0,2010-01-06 13:00:00,0
134,134,0,review sample 134 with generic restaurant feedback text,3.0,2010-01-06 14:00:00,0
135,135,0,review sample 135 with generic restaurant feedback text,3.0,2010-01-06 15:00:00,0
136,136,0,review sample 136 with generic restaurant feedback text,3.0,2010-01-06 16:00:00,0
137,137,0,review sample 137 with generic restaurant feedback text,3.0,2010-01-06 17:00:00,0
138,138,0,review sample 138 with generic restaurant feedback text,3.0,2010-01-06 18:00:00,0
139,139,0,review sample 139 with generic restaurant feedback text,3.0,2010-01-06 19:00:00,0
140,140,0,review sample 140 with generic restaurant feedback text,3.0,2010-01-06 20:00:00,0
141,141,0,review sample 141 with generic restaurant feedback text,3.0,2010-01-06 21:00:00,0
142,142,0,review sample 142 with generic restaurant feedback text,3.0,2010-01-06 22:00:00,0
143,143,0,review sample 143 with generic restaurant feedback text,3.0,2010-01-06 23:00:00,0
144,144,0,review sample 144 with generic restaurant feedback text,3.0,2010-01-07 00:00:00,0
145,145,0,review sample 145 with generic restaurant feedback text,3.0,2010-01-07 01:00:00,0
146,146,0,review sample 146 with generic restaurant feedback text,3.0,2010-01-07 02:00:00,0
147,147,0,review sample 147 with generic restaurant feedback text,3.0,2010-01-07 03:00:00,0
148,148,0,review sample 148 with generic restaurant feedback text,3.0,2010-01-07 04:00:00,0
149,149,0,review sample 149 with generic restaurant feedback text,3.0,2010-01-07 05:00:00,0
150,150,0,review sample 150 with generic restaurant feedback text,3.0,2010-01-07 06:00:00,0
151,151,0,review sample 151 with generic restaurant feedback text,3.0,2010-01-07 07:00:00,0
152,152,0,review sample 152 with generic restaurant feedback text,3.0,2010-01-07 08:00:00,0
153,153,0,review sample 153 with generic restaurant feedback text,3.0,2010-01-07 09:00:00,0
154,154,0,review sample 154 with generic restaurant feedback text,3.0,2010-01-07 10:00:00,0
155,155,0,review sample 155 with generic restaurant feedback text,3.0,2010-01-07 11:00:00,0
156,156,0,review sample 156 with generic restaurant feedback text,3.0,2010-01-07 12:00:00,0
157,157,0,review sample 157 with generic restaurant feedback text,3.0,2010-01-07 13:00:00,0
158,158,0,review sample 158 with generic restaurant feedback text,3.0,2010-01-07 14:00:00,0
159,159,0,review sample 159 with generic restaurant feedback text,3.0,2010-01-07 15:00:00,0
160,160,0,review sample 160 with generic restaurant feedback text,3.0,2010-01-07 16:00:00,0
161,161,0,review sample 161 with generic restaurant feedback text,3.0,2010-01-07 17:00:00,0
162,162,0,review sample 162 with generic restaurant feedback text,3.0,2010-01-07 18:00:00,0
163,163,0,review sample 163 with generic restaurant feedback text,3.0,2010-01-07 19:00:00,0
164,164,0,review sample 164 with generic restaurant feedback text,3.0,2010-01-07 20:00:00,0
165,165,0,review sample 165 with generic restaurant feedback text,3.0,2010-01-07 21:00:00,0
166,166,0,review sample 166 with generic restaurant feedback text,3.0,2010-01-07 22:00:00,0
167,167,0,review sample 167 with generic restaurant feedback text,3.0,2010-01-07 23:00:00,0
168,168,0,review sample 168 with generic restaurant feedback text,3.0,2010-01-08 00:00:00,0
169,169,0,review sample 169 with generic restaurant feedback text,3.0,2010-01-08 01:00:00,0
170,170,0,review sample 170 with generic restaurant feedback text,3.0,2010-01-08 02:00:00,0
171,171,0,review sample 171 with generic restaurant feedback text,3.0,2010-01-08 03:00:00,0
172,172,0,review sample 172 with generic restaurant feedback text,3.0,2010-01-08 04:00:00,0
173,173,0,review sample 173 with generic restaurant feedback text,3.0,2010-01-08 05:00:00,0
174,174,0,review sample 174 with generic restaurant feedback text,3.0,2010-01-08 06:00:00,0
175,175,0,review sample 175 with generic restaurant feedback text,3.0,2010-01-08 07:00:00,0
176,176,0,review sample 176 with generic restaurant feedback text,3.0,2010-01-08 08:00:00,0
177,177,0,review sample 177 with generic restaurant feedback text,3.0,2010-01-08 09:00:00,0
178,178,0,review sample 178 with generic restaurant feedback text,3.0,2010-01-08 10:00:00,0
179,179,0,review sample 179 with generic restaurant feedback text,3.0,2010-01-08 11:00:00,0
180,180,0,review sample 180 with generic restaurant feedback text,3.0,2010-01-08 12:00:00,0
181,181,0,review sample 181 with generic restaurant feedback text,3.0,2010-01-08 13:00:00,0
182,182,0,review sample 182 with generic restaurant feedback text,3.0,2010-01-08 14:00:00,0
183,183,0,review sample 183 with generic restaurant feedback text,3.0,2010-01-08 15:00:00,0
184,184,0,review sample 184 with generic restaurant feedback text,3.0,2010-01-08 16:00:00,0
185,185,0,review sample 185 with generic restaurant feedback text,3.0,2010-01-08 17:00:00,0
186,186,0,review sample 186 with generic restaurant feedback text,3.0,2010-01-08 18:00:00,0
187,187,0,review sample 187 with generic restaurant feedback text,3.0,2010-01-08 19:00:00,0
188,188,0,review sample 188 with generic restaurant feedback text,3.0,2010-01-08 20:00:00,0
189,189,0,review sample 189 with generic restaurant feedback text,3.0,2010-01-08 21:00:00,0
190,190,0,review sample 190 with generic restaurant feedback text,3.0,2010-01-08 22:00:00,0
191,191,0,review sample 191 with generic restaurant feedback text,3.0,2010-01-08 23:00:00,0
192,192,0,review sample 192 with generic restaurant feedback text,3.0,2010-01-09 00:00:00,0
193,193,0,review sample 193 with generic restaurant feedback text,3.0,2010-01-09 01:00:00,0
194,194,0,review sample 194 with generic restaurant feedback text,3.0,2010-01-09 02:00:00,0
195,195,0,review sample 195 with generic restaurant feedback text,3.0,2010-01-09 03:00:00,0
196,196,0,review sample 196 with generic restaurant feedback text,3.0,2010-01-09 04:00:00,0
197,197,0,review sample 197 with generic restaurant feedback text,3.0,2010-01-09 05:00:00,0
198,198,0,review sample 198 with generic restaurant feedback text,3.0,2010-01-09 06:00:00,0
199,199,0,review sample 199 with generic restaurant feedback text,3.0,2010-01-09 07:00:00,0
200,200,0,review sample 200 with generic restaurant feedback text,3.0,2010-01-09 08:00:00,0
201,201,0,review sample 201 with generic restaurant feedback text,3.0,2010-01-09 09:00:00,0
202,202,0,review sample 202 with generic restaurant feedback text,3.0,2010-01-09 10:00:00,0
203,203,0,review sample 203 with generic restaurant feedback text,3.0,2010-01-09 11:00:00,0
204,204,0,review sample 204 with generic restaurant feedback text,3.0,2010-01-09 12:00:00,0
205,205,0,review sample 205 with generic restaurant feedback text,3.0,2010-01-09 13:00:00,0
206,206,0,review sample 206 with generic restaurant feedback text,3.0,2010-01-09 14:00:00,0
207,207,0,review sample 207 with generic restaurant feedback text,3.0,2010-01-09 15:00:00,0
208,208,0,review sample 208 with generic restaurant feedback text,3.0,2010-01-09 16:00:00,0
209,209,0,review sample 209 with generic restaurant feedback text,3.0,2010-01-09 17:00:00,0
210,210,0,review sample 210 with generic restaurant feedback text,3.0,2010-01-09 18:00:00,0
211,211,0,review sample 211 with generic restaurant feedback text,3.0,2010-01-09 19:00:00,0
212,212,0,review sample 212 with generic restaurant feedback text,3.0,2010-01-09 20:00:00,0
213,213,0,review sample 213 with generic restaurant feedback text,3.0,2010-01-09 21:00:00,0
214,214,0,review sample 214 with generic restaurant feedback text,3.0,2010-01-09 22:00:00,0
215,215,0,review sample 215 with generic restaurant feedback text,3.0,2010-01-09 23:00:00,0
216,216,0,review sample 216 with generic restaurant feedback text,3.0,2010-01-10 00:00:00,0
217,217,0,review sample 217 with generic restaurant feedback text,3.0,2010-01-10 01:00:00,0
218,218,0,review sample 218 with generic restaurant feedback text,3.0,2010-01-10 02:00:00,0
219,219,0,review sample 219 with generic restaurant feedback text,3.0,2010-01-10 03:00:00,0
220,220,0,review sample 220 with generic restaurant feedback text,3.0,2010-01-10 04:00:00,0
221,221,0,review sample 221 with generic restaurant feedback text,3.0,2010-01-10 05:00:00,0
222,222,0,review sample 222 with generic restaurant feedback text,3.0,2010-01-10 06:00:00,0
223,223,0,review sample 223 with generic restaurant feedback text,3.0,2010-01-10 07:00:00,0
224,224,0,review sample 224 with generic restaurant feedback text,3.0,2010-01-10 08:00:00,0
225,225,0,review sample 225 with generic restaurant feedback text,3.0,2010-01-10 09:00:00,0
226,226,0,review sample 226 with generic restaurant feedback text,3.0,2010-01-10 10:00:00,0
227,227,0,review sample 227 with generic restaurant feedback text,3.0,2010-01-10 11:00:00,0
228,228,0,review sample 228 with generic restaurant feedback text,3.0,2010-01-10 12:00:00,0
229,229,0,review sample 229 with generic restaurant feedback text,3.0,2010-01-10 13:00:00,0
230,230,0,review sample 230 with generic restaurant feedback text,3.0,2010-01-10 14:00:00,0
231,231,0,review sample 231 with generic restaurant feedback text,3.0,2010-01-10 15:00:00,0
232,232,0,review sample 232 with generic restaurant feedback text,3.0,2010-01-10 16:00:00,0
233,233,0,review sample 233 with generic restaurant feedback text,3.0,2010-01-10 17:00:00,0
234,234,0,review sample 234 with generic restaurant feedback text,3.0,2010-01-10 18:00:00,0
235,235,0,review sample 235 with generic restaurant feedback text,3.0,2010-01-10 19:00:00,0
236,236,0,review sample 236 with generic restaurant feedback text,3.0,2010-01-10 20:00:00,0
237,237,0,review sample 237 with generic restaurant feedback text,3.0,2010-01-10 21:00:00,0
238,238,0,review sample 238 with generic restaurant feedback text,3.0,2010-01-10 22:00:00,0
239,239,0,review sample 239 with generic restaurant feedback text,3.0,2010-01-10 23:00:00,0
240,240,0,review sample 240 with generic restaurant feedback text,3.0,2010-01-11 00:00:00,0
241,241,0,review sample 241 with generic restaurant feedback text,3.0,2010-01-11 01:00:00,0
242,242,0,review sample 242 with generic restaurant feedback text,3.0,2010-01-11 02:00:00,0
243,243,0,review sample 243 with generic restaurant feedback text,3.0,2010-01-11 03:00:00,0
244,244,0,review sample 244 with generic restaurant feedback text,3.0,2010-01-11 04:00:00,0
245,245,0,review sample 245 with generic restaurant feedback text,3.0,2010-01-11 05:00:00,0
246,246,0,review sample 246 with generic restaurant feedback text,3.0,2010-01-11 06:00:00,0
247,247,0,review sample 247 with generic restaurant feedback text,3.0,2010-01-11 07:00:00,0
248,248,0,review sample 248 with generic restaurant feedback text,3.0,2010-01-11 08:00:00,0
249,249,0,review sample 249 with generic restaurant feedback text,3.0,2010-01-11 09:00:00,0
250,250,0,review sample 250 with generic restaurant feedback text,3.0,2010-01-11 10:00:00,0
251,251,0,review sample 251 with generic restaurant feedback text,3.0,2010-01-11 11:00:00,0
252,252,0,review sample 252 with generic restaurant feedback text,3.0,2010-01-11 12:00:00,0
253,253,0,review sample 253 with generic restaurant feedback text,3.0,2010-01-11 13:00:00,0
254,254,0,review sample 254 with generic restaurant feedback text,3.0,2010-01-11 14:00:00,0
255,255,0,review sample 255 with generic restaurant feedback text,3.0,2010-01-11 15:00:00,0
256,256,0,review sample 256 with generic restaurant feedback text,3.0,2010-01-11 16:00:00,0
257,257,0,review sample 257 with generic restaurant feedback text,3.0,2010-01-11 17:00:00,0
258,258,0,review sample 258 with generic restaurant feedback text,3.0,2010-01-11 18:00:00,0
259,259,0,review sample 259 with generic restaurant feedback text,3.0,2010-01-11 19:00:00,0
260,260,0,review sample 260 with generic restaurant feedback text,3.0,2010-01-11 20:00:00,0
261,261,0,review sample 261 with generic restaurant feedback text,3.0,2010-01-11 21:00:00,0
262,262,0,review sample 262 with generic restaurant feedback text,3.0,2010-01-11 22:00:00,0
263,263,0,review sample 263 with generic restaurant feedback text,3.0,2010-01-11 23:00:00,0
264,264,0,review sample 264 with generic restaurant feedback text,3.0,2010-01-12 00:00:00,0
265,265,0,review sample 265 with generic restaurant feedback text,3.0,2010-01-12 01:00:00,0
266,266,0,review sample 266 with generic restaurant feedback text,3.0,2010-01-12 02:00:00,0
267,267,0,review sample 267 with generic restaurant feedback text,3.0,2010-01-12 03:00:00,0
268,268,0,review sample 268 with generic restaurant feedback text,3.0,2010-01-12 04:00:00,0
269,269,0,review sample 269 with generic restaurant feedback text,3.0,2010-01-12 05:00:00,0
270,270,0,review sample 270 with generic restaurant feedback text,3.0,2010-01-12 06:00:00,0
271,271,0,review sample 271 with generic restaurant feedback text,3.0,2010-01-12 07:00:00,0
272,272,0,review sample 272 with generic restaurant feedback text,3.0,2010-01-12 08:00:00,0
273,273,0,review sample 273 with generic restaurant feedback text,3.0,2010-01-12 09:00:00,0
274,274,0,review sample 274 with generic restaurant feedback text,3.0,2010-01-12 10:00:00,0
275,275,0,review sample 275 with generic restaurant feedback text,3.0,2010-01-12 11:00:00,0
276,276,0,review sample 276 with generic restaurant feedback text,3.0,2010-01-12 12:00:00,0
277,277,0,review sample 277 with generic restaurant feedback text,3.0,2010-01-12 13:00:00,0
278,278,0,review sample 278 with generic restaurant feedback text,3.0,2010-01-12 14:00:00,0
279,279,0,review sample 279 with generic restaurant feedback text,3.0,2010-01-12 15:00:00,0
280,280,0,review sample 280 with generic restaurant feedback text,3.0,2010-01-12 16:00:00,0
281,281,0,review sample 281 with generic restaurant feedback text,3.0,2010-01-12 17:00:00,0
282,282,0,review sample 282 with generic restaurant feedback text,3.0,2010-01-12 18:00:00,0
283,283,0,review sample 283 with generic restaurant feedback text,3.0,2010-01-12 19:00:00,0
284,284,0,review sample 284 with generic restaurant feedback text,3.0,2010-01-12 20:00:00,0
285,285,0,review sample 285 with generic restaurant feedback text,3.0,2010-01-12 21:00:00,0
286,286,0,review sample 286 with generic restaurant feedback text,3.0,2010-01-12 22:00:00,0
287,287,0,review sample 287 with generic restaurant feedback text,3.0,2010-01-12 23:00:00,0
288,288,0,review sample 288 with generic restaurant feedback text,3.0,2010-01-13 00:00:00,0
289,289,0,review sample 289 with generic restaurant feedback text,3.0,2010-01-13 01:00:00,0
290,290,0,review sample 290 with generic restaurant feedback text,3.0,2010-01-13 02:00:00,0
291,291,0,review sample 291 with generic restaurant feedback text,3.0,2010-01-13 03:00:00,0
292,292,0,review sample 292 with generic restaurant feedback text,3.0,2010-01-13 04:00:00,0
293,293,0,review sample 293 with generic restaurant feedback text,3.0,2010-01-13 05:00:00,0
294,294,0,review sample 294 with generic restaurant feedback text,3.0,2010-01-13 06:00:00,0
295,295,0,review sample 295 with generic restaurant feedback text,3.0,2010-01-13 07:00:00,0
296,296,0,review sample 296 with generic restaurant feedback text,3.0,2010-01-13 08:00:00,0
297,297,0,review sample 297 with generic restaurant feedback text,3.0,2010-01-13 09:00:00,0
298,298,0,review sample 298 with generic restaurant feedback text,3.0,2010-01-13 10:00:00,0
299,299,0,review sample 299 with generic restaurant feedback text,3.0,2010-01-13 11:00:00,0
300,300,0,review sample 300 with generic restaurant feedback text,3.0,2010-01-13 12:00:00,0
301,301,0,review sample 301 with generic restaurant feedback text,3.0,2010-01-13 13:00:00,0
302,302,0,review sample 302 with generic restaurant feedback text,3.0,2010-01-13 14:00:00,0
303,303,0,review sample 303 with generic restaurant feedback text,3.0,2010-01-13 15:00:00,0
304,304,0,review sample 304 with generic restaurant feedback text,3.0,2010-01-13 16:00:00,0
305,305,0,review sample 305 with generic restaurant feedback text,3.0,2010-01-13 17:00:00,0
306,306,0,review sample 306 with generic restaurant feedback text,3.0,2010-01-13 18:00:00,0
307,307,0,review sample 307 with generic restaurant feedback text,3.0,2010-01-13 19:00:00,0
308,308,0,review sample 308 with generic restaurant feedback text,3.0,2010-01-13 20:00:00,0
309,309,0,review sample 309 with generic restaurant feedback text,3.0,2010-01-13 21:00:00,0
310,310,0,review sample 310 with generic restaurant feedback text,3.0,2010-01-13 22:00:00,0
311,311,0,review sample 311 with generic restaurant feedback text,3.0,2010-01-13 23:00:00,0
312,312,0,review sample 312 with generic restaurant feedback text,3.0,2010-01-14 00:00:00,0
313,313,0,review sample 313 with generic restaurant feedback text,3.0,2010-01-14 01:00:00,0
314,314,0,review sample 314 with generic restaurant feedback text,3.0,2010-01-14 02:00:00,0
315,315,0,review sample 315 with generic restaurant feedback text,3.0,2010-01-14 03:00:00,0
316,316,0,review sample 316 with generic restaurant feedback text,3.0,2010-01-14 04:00:00,0
317,317,0,review sample 317 with generic restaurant feedback text,3.0,2010-01-14 05:00:00,0
318,318,0,review sample 318 with generic restaurant feedback text,3.0,2010-01-14 06:00:00,0
319,319,0,review sample 319 with generic restaurant feedback text,3.0,2010-01-14 07:00:00,0
320,320,0,review sample 320 with generic restaurant feedback text,3.0,2010-01-14 08:00:00,0
321,321,0,review sample 321 with generic restaurant feedback text,3.0,2010-01-14 09:00:00,0
322,322,0,review sample 322 with generic restaurant feedback text,3.0,2010-01-14 10:00:00,0
323,323,0,review sample 323 with generic restaurant feedback text,3.0,2010-01-14 11:00:00,0
